ID_Cliente;Idade;Sexo;Nacionalidade;Estado_Origem;Viaja_Com;Renda_Presumida;Fidelidade
22254;51;F;BR;ES;Sozinho;31.47;Bronze
22255;35;F;BR;MS;Amigos;14.75;Prata
22256;63;M;BR;MS;Sozinho;21.79;Prata
22257;74;M;BR;DF;Casal;21.55;Bronze
22258;37;M;BR;AP;Amigos;28.64;Prata
22259;21;F;BR;TO;Sozinho;10.82;Ouro
22260;23;F;BR;RR;Sozinho;92.51;Bronze
22261;18;M;BR;AP;Sozinho;25.92;Bronze
22262;48;F;BR;SE;Sozinho;13.57;Ouro
22263;65;F;BR;AC;Familia;15.24;Bronze
22264;45;F;AR;AM;Casal;14.76;Prata
22265;58;F;BR;PE;Familia;23.59;Bronze
22266;67;F;BR;GO;Familia;12.27;Bronze
22267;31;M;BR;RR;Familia;8.43;Bronze
22268;28;M;PT;RR;Familia;40.07;Ouro
22269;66;M;CO;TO;Casal;19.99;Prata
22270;60;M;AR;PI;Familia;9.72;Prata
22271;64;F;CL;AC;Sozinho;20.39;Bronze
22272;46;M;PE;RJ;Amigos;37.44;Prata
22273;35;F;BR;RS;Amigos;8.07;Bronze
22274;57;F;BR;RN;Casal;31.27;Bronze
22275;61;F;BR;RO;Familia;7.33;Bronze
22276;32;F;BR;SC;Amigos;25.93;Bronze
22277;46;F;PE;PR;Casal;37.52;Prata
22278;52;F;AR;ES;Sozinho;19.8;Prata
22279;39;F;PT;RN;Sozinho;23.04;Prata
22280;21;F;BR;AC;Familia;17.72;Prata
22281;61;F;US;MA;Familia;14.84;Bronze
22282;63;M;CL;PI;Casal;43.57;Bronze
22283;63;F;BR;SC;Familia;14.51;Prata
22284;32;M;BR;MS;Familia;43.09;Prata
22285;40;F;US;RN;Casal;42.59;Bronze
22286;20;M;BR;SC;Familia;17.6;Prata
22287;32;M;BR;AM;Casal;24.56;Prata
22288;65;F;BR;BA;Casal;21.56;Bronze
22289;23;M;BR;BA;Familia;12.87;Prata
22290;70;M;BR;BA;Sozinho;27.92;Bronze
22291;31;M;PE;PI;Sozinho;13.46;Prata
22292;53;F;BR;MG;Familia;49.23;Prata
22293;44;M;PE;RR;Casal;17.1;Bronze
22294;41;F;BR;AC;Familia;22.02;Bronze
22295;61;M;BR;RN;Casal;16.46;Prata
22296;29;M;US;TO;Familia;15.64;Bronze
22297;31;F;BR;AP;Familia;64.32;Prata
22298;22;M;BR;PI;Casal;9.64;Prata
22299;34;F;BR;RJ;Sozinho;68.81;Bronze
22300;21;M;BR;RJ;Casal;12.58;Prata
22301;24;M;BR;RO;Sozinho;46.24;Bronze
22302;35;M;BR;PA;Sozinho;18.74;Bronze
22303;33;M;BR;TO;Sozinho;14.82;Prata
22304;19;M;BR;PA;Amigos;33.22;Bronze
22305;57;M;BR;PI;Amigos;19.97;Bronze
22306;79;F;CO;SP;Casal;15.9;Bronze
22307;38;M;AR;PI;Amigos;10.13;Bronze
22308;31;F;BR;AP;Sozinho;19.78;Prata
22309;38;F;BR;BA;Sozinho;5.98;Bronze
22310;45;M;PE;CE;Familia;19.54;Prata
22311;41;M;BR;BA;Familia;44.54;Prata
22312;62;M;BR;RN;Familia;15.36;Bronze
22313;28;F;BR;RS;Amigos;33.96;Prata
22314;50;F;BR;RS;Casal;19.1;Bronze
22315;66;M;US;SC;Casal;45.41;Bronze
22316;70;F;BR;RR;Casal;23.39;Bronze
22317;38;M;CL;RR;Amigos;25.91;Bronze
22318;36;F;BR;MT;Casal;52.42;Bronze
22319;58;F;BR;DF;Familia;22.7;Prata
22320;71;F;BR;AM;Familia;20.95;Prata
22321;72;F;BR;AP;Familia;11.71;Prata
22322;23;F;BR;PB;Sozinho;17.24;Bronze
22323;53;F;CL;PB;Familia;48.66;Prata
22324;53;F;BR;SP;Amigos;50.51;Bronze
22325;20;F;BR;GO;Familia;20.9;Bronze
22326;31;F;BR;ES;Amigos;37.46;Bronze
22327;59;M;BR;AC;Sozinho;64.48;Bronze
22328;27;F;PE;PE;Familia;54.02;Prata
22329;69;F;AR;DF;Amigos;14.72;Bronze
22330;43;M;BR;MA;Casal;20.05;Prata
22331;31;M;BR;BA;Casal;25.47;Bronze
22332;52;F;BR;RR;Casal;73.66;Bronze
22333;64;M;BR;MA;Familia;13.43;Bronze
22334;34;F;BR;MT;Casal;10.54;Bronze
22335;55;F;BR;PB;Casal;6.85;Prata
22336;22;M;US;PI;Sozinho;19.81;Bronze
22337;56;M;BR;SC;Sozinho;21.65;Bronze
22338;23;F;BR;DF;Familia;44.14;Bronze
22339;79;M;BR;PA;Casal;29.69;Bronze
22340;72;F;US;AP;Familia;12.2;Prata
22341;75;M;BR;PR;Casal;6.34;Prata
22342;74;M;BR;PE;Sozinho;24.76;Bronze
22343;27;M;US;AL;Sozinho;60.22;Bronze
22344;51;F;CL;MA;Casal;22.0;Bronze
22345;33;F;BR;AL;Casal;35.91;Bronze
22346;59;F;CO;RR;Familia;21.97;Bronze
22347;59;M;BR;PA;Sozinho;21.14;Bronze
22348;42;F;BR;AC;Familia;10.42;Prata
22349;49;F;BR;TO;Sozinho;5.25;Prata
22350;75;F;BR;SP;Amigos;39.63;Prata
22351;62;F;BR;AL;Sozinho;21.15;Prata
22352;58;M;PT;PI;Familia;29.2;Prata
22353;22;M;AR;SP;Familia;15.84;Bronze
22354;62;F;BR;RR;Casal;41.13;Bronze
22355;22;F;BR;PA;Casal;13.46;Bronze
22356;55;M;BR;RN;Casal;25.48;Ouro
22357;33;F;US;RJ;Sozinho;14.68;Prata
22358;31;F;CO;PA;Familia;63.49;Bronze
22359;72;F;BR;RN;Sozinho;41.64;Bronze
22360;54;M;BR;MT;Familia;11.22;Bronze
22361;31;F;PE;BA;Familia;67.15;Bronze
22362;23;F;PT;PE;Familia;12.13;Bronze
22363;65;M;BR;AP;Familia;37.38;Prata
22364;73;F;BR;SP;Sozinho;22.48;Bronze
22365;42;M;BR;AL;Sozinho;37.58;Bronze
22366;71;M;US;RR;Casal;19.51;Bronze
22367;61;M;BR;AP;Sozinho;17.26;Bronze
22368;75;F;BR;RN;Amigos;65.51;Bronze
22369;60;F;BR;RO;Familia;5.19;Bronze
22370;18;F;BR;SC;Familia;51.53;Prata
22371;38;F;BR;BA;Familia;54.24;Bronze
22372;57;M;BR;PE;Familia;6.86;Prata
22373;41;F;BR;PA;Sozinho;25.24;Bronze
22374;47;F;BR;AM;Casal;30.02;Bronze
22375;73;M;BR;PI;Casal;10.9;Bronze
22376;38;M;BR;AM;Familia;47.62;Bronze
22377;51;M;BR;RO;Sozinho;37.52;Bronze
22378;44;F;BR;PB;Amigos;36.66;Prata
22379;51;M;BR;RS;Familia;12.57;Bronze
22380;65;M;BR;CE;Sozinho;22.12;Bronze
22381;46;F;BR;AL;Familia;43.0;Bronze
22382;39;F;BR;PB;Sozinho;18.17;Prata
22383;52;M;BR;RS;Sozinho;8.2;Prata
22384;45;M;BR;RO;Amigos;59.47;Bronze
22385;24;M;BR;TO;Familia;13.06;Bronze
22386;68;F;BR;PE;Familia;5.25;Bronze
22387;33;F;BR;SP;Sozinho;40.07;Prata
22388;75;M;BR;PA;Familia;9.91;Prata
22389;38;F;BR;PR;Amigos;40.47;Bronze
22390;62;F;AR;PE;Sozinho;77.93;Prata
22391;42;M;BR;AM;Sozinho;13.03;Prata
22392;25;F;BR;CE;Amigos;17.56;Prata
22393;21;F;CO;CE;Casal;11.32;Bronze
22394;51;F;BR;ES;Familia;31.42;Bronze
22395;53;F;BR;RJ;Sozinho;13.46;Ouro
22396;47;M;BR;AP;Casal;13.07;Ouro
22397;38;F;BR;AL;Sozinho;14.02;Bronze
22398;71;F;BR;RN;Sozinho;37.98;Prata
22399;46;F;BR;PI;Casal;9.68;Prata
22400;43;F;BR;PB;Familia;48.05;Bronze
22401;77;F;US;RS;Casal;27.36;Bronze
22402;78;F;BR;RR;Amigos;56.9;Bronze
22403;20;M;BR;RR;Casal;16.55;Bronze
22404;33;M;BR;AL;Casal;11.98;Bronze
22405;64;F;BR;MG;Amigos;27.09;Bronze
22406;29;F;BR;RO;Familia;39.36;Prata
22407;66;M;BR;MS;Casal;24.21;Prata
22408;53;M;BR;PB;Familia;20.02;Bronze
22409;76;F;BR;MS;Amigos;44.78;Prata
22410;64;M;BR;DF;Familia;23.57;Bronze
22411;53;F;BR;RR;Sozinho;23.93;Bronze
22412;40;F;AR;GO;Sozinho;16.27;Ouro
22413;35;M;CO;AM;Casal;18.59;Prata
22414;56;M;BR;AM;Familia;17.93;Prata
22415;30;M;AR;MA;Amigos;16.87;Bronze
22416;35;M;BR;BA;Familia;32.59;Ouro
22417;45;M;BR;RR;Casal;9.11;Prata
22418;44;M;BR;MA;Sozinho;13.97;Prata
22419;58;M;BR;PE;Amigos;26.02;Bronze
22420;55;M;BR;PI;Familia;51.26;Bronze
22421;44;M;BR;RS;Familia;18.76;Prata
22422;77;F;BR;BA;Sozinho;10.76;Bronze
22423;58;M;BR;AC;Familia;19.14;Bronze
22424;62;M;BR;ES;Familia;47.22;Bronze
22425;55;F;BR;CE;Sozinho;33.23;Bronze
22426;64;M;CO;SC;Casal;17.15;Bronze
22427;28;M;PE;AP;Familia;7.2;Bronze
22428;76;F;BR;AC;Familia;21.47;Prata
22429;76;F;PE;AM;Casal;25.71;Prata
22430;50;F;BR;RR;Amigos;22.03;Bronze
22431;56;F;BR;ES;Familia;12.56;Bronze
22432;78;F;BR;BA;Casal;58.25;Bronze
22433;58;M;BR;RR;Casal;44.43;Bronze
22434;21;F;BR;PI;Sozinho;33.27;Prata
22435;42;M;BR;DF;Casal;10.89;Prata
22436;52;M;BR;ES;Amigos;22.16;Ouro
22437;61;F;BR;MA;Sozinho;18.27;Ouro
22438;40;F;AR;ES;Sozinho;33.87;Bronze
22439;34;M;BR;MT;Casal;7.44;Prata
22440;34;F;BR;PR;Familia;29.68;Bronze
22441;40;F;BR;RO;Familia;51.02;Prata
22442;47;M;CL;MG;Sozinho;66.22;Bronze
22443;78;M;BR;RJ;Familia;26.08;Prata
22444;20;F;BR;RS;Amigos;34.6;Prata
22445;35;M;CO;GO;Sozinho;41.34;Bronze
22446;52;M;BR;AM;Familia;86.39;Bronze
22447;39;F;PE;SC;Casal;40.0;Bronze
22448;36;F;BR;BA;Amigos;15.2;Bronze
22449;66;F;CL;RO;Familia;24.15;Prata
22450;28;F;BR;PE;Sozinho;35.21;Bronze
22451;41;F;CO;CE;Casal;16.19;Bronze
22452;58;M;CL;DF;Sozinho;21.74;Bronze
22453;60;M;BR;PI;Casal;68.78;Bronze
22454;57;F;US;MA;Sozinho;37.39;Bronze
22455;64;M;BR;AL;Familia;25.83;Bronze
22456;33;F;BR;TO;Sozinho;13.84;Bronze
22457;45;F;BR;DF;Amigos;21.87;Ouro
22458;32;F;AR;CE;Casal;21.01;Bronze
22459;46;M;BR;RS;Casal;23.46;Prata
22460;24;M;BR;MA;Amigos;29.72;Prata
22461;33;M;BR;PA;Casal;11.32;Bronze
22462;20;M;BR;RN;Casal;16.15;Bronze
22463;49;M;BR;RS;Casal;49.54;Prata
22464;33;M;BR;GO;Casal;28.5;Bronze
22465;55;M;BR;PE;Familia;22.54;Ouro
22466;60;F;US;BA;Casal;24.02;Bronze
22467;28;F;BR;DF;Sozinho;29.76;Prata
22468;79;M;BR;SP;Sozinho;45.97;Bronze
22469;32;M;AR;PA;Casal;6.99;Bronze
22470;74;F;US;AM;Amigos;13.23;Bronze
22471;19;M;BR;RJ;Familia;16.08;Bronze
22472;53;F;BR;AP;Amigos;33.59;Ouro
22473;34;M;BR;TO;Casal;26.14;Bronze
22474;19;M;BR;RN;Familia;36.6;Prata
22475;60;F;BR;BA;Sozinho;15.96;Bronze
22476;51;F;BR;RJ;Casal;20.06;Prata
22477;53;M;BR;MG;Casal;16.52;Bronze
22478;57;M;BR;AM;Casal;34.56;Bronze
22479;49;M;BR;AP;Casal;12.98;Bronze
22480;37;F;BR;CE;Casal;12.62;Prata
22481;40;M;BR;RR;Sozinho;9.5;Prata
22482;75;F;BR;SE;Familia;21.81;Bronze
22483;60;F;BR;DF;Casal;40.92;Prata
22484;78;M;BR;SP;Casal;25.23;Bronze
22485;73;M;BR;PE;Casal;44.14;Bronze
22486;18;M;BR;AP;Casal;14.37;Prata
22487;34;M;BR;MG;Sozinho;22.02;Bronze
22488;60;M;BR;CE;Familia;17.68;Prata
22489;73;F;BR;PB;Sozinho;36.07;Bronze
22490;50;F;BR;AP;Familia;73.2;Bronze
22491;77;F;BR;PR;Familia;24.14;Bronze
22492;26;M;BR;PR;Casal;7.35;Bronze
22493;35;F;BR;BA;Casal;36.87;Bronze
22494;75;F;BR;AP;Sozinho;26.64;Bronze
22495;71;F;PE;DF;Casal;32.9;Prata
22496;51;F;BR;SE;Familia;27.03;Bronze
22497;32;F;AR;ES;Sozinho;14.03;Prata
22498;34;F;BR;PB;Familia;38.32;Prata
22499;60;F;BR;PR;Sozinho;22.19;Prata
22500;76;F;BR;PI;Casal;14.48;Bronze
22501;36;M;BR;PB;Casal;7.27;Ouro
22502;35;F;US;AP;Casal;38.07;Prata
22503;39;M;BR;MA;Familia;14.12;Bronze
22504;26;F;BR;PB;Casal;8.28;Ouro
22505;30;F;PE;PR;Familia;36.35;Bronze
22506;50;M;BR;PR;Casal;29.54;Bronze
22507;34;M;CL;RN;Casal;47.5;Bronze
22508;32;F;BR;AM;Sozinho;22.47;Prata
22509;75;F;BR;BA;Sozinho;42.55;Prata
22510;36;F;BR;PE;Familia;41.88;Bronze
22511;66;M;PE;SP;Casal;15.73;Bronze
22512;25;M;BR;MT;Amigos;13.05;Bronze
22513;27;M;CL;CE;Casal;33.87;Bronze
22514;52;M;CL;MT;Casal;20.08;Bronze
22515;70;F;BR;PA;Casal;32.2;Prata
22516;28;F;BR;AC;Sozinho;16.21;Bronze
22517;34;F;BR;PI;Familia;45.06;Bronze
22518;56;M;BR;MS;Casal;19.5;Bronze
22519;31;F;BR;GO;Casal;54.17;Ouro
22520;39;M;BR;PI;Amigos;24.09;Prata
22521;78;F;BR;BA;Familia;43.67;Bronze
22522;55;F;BR;DF;Familia;28.86;Ouro
22523;59;M;PE;PA;Casal;18.79;Prata
22524;65;M;BR;DF;Familia;14.87;Bronze
22525;50;F;BR;MG;Sozinho;14.0;Bronze
22526;19;F;BR;MS;Amigos;42.13;Bronze
22527;25;M;BR;SC;Casal;24.22;Prata
22528;27;M;BR;AC;Sozinho;12.04;Prata
22529;31;M;BR;SP;Familia;30.96;Bronze
22530;27;M;US;SP;Casal;10.37;Bronze
22531;57;F;BR;BA;Familia;132.36;Prata
22532;48;M;BR;RS;Casal;56.47;Bronze
22533;75;M;BR;SC;Casal;8.7;Bronze
22534;18;M;BR;PI;Sozinho;38.32;Bronze
22535;53;M;PE;PA;Familia;28.0;Ouro
22536;42;F;BR;MG;Sozinho;19.16;Bronze
22537;77;F;BR;AP;Casal;16.3;Prata
22538;23;F;BR;CE;Sozinho;11.1;Prata
22539;27;M;BR;SE;Sozinho;14.13;Bronze
22540;65;M;BR;AP;Familia;47.79;Bronze
22541;31;F;BR;CE;Casal;24.85;Prata
22542;32;F;CL;MS;Familia;17.04;Prata
22543;42;M;BR;RS;Familia;33.06;Prata
22544;49;F;BR;TO;Familia;31.17;Bronze
22545;78;F;BR;MT;Casal;25.97;Ouro
22546;75;M;CL;PR;Casal;30.95;Prata
22547;61;F;BR;AL;Familia;13.33;Bronze
22548;73;M;BR;PE;Casal;25.19;Bronze
22549;36;F;BR;MA;Casal;16.19;Prata
22550;30;F;BR;PE;Amigos;12.54;Bronze
22551;62;M;BR;PB;Amigos;22.61;Prata
22552;59;M;BR;MG;Casal;56.98;Prata
22553;61;F;BR;RR;Casal;43.52;Bronze
22554;65;F;BR;RJ;Sozinho;55.0;Prata
22555;50;F;BR;AP;Casal;36.22;Prata
22556;51;M;BR;BA;Amigos;25.04;Bronze
22557;62;F;BR;BA;Sozinho;23.64;Ouro
22558;25;M;BR;RR;Casal;12.92;Prata
22559;68;F;BR;GO;Familia;7.31;Bronze
22560;72;M;BR;BA;Casal;14.86;Bronze
22561;55;F;CO;RJ;Casal;13.21;Bronze
22562;45;M;BR;PE;Familia;17.1;Prata
22563;52;M;BR;PA;Familia;35.62;Prata
22564;63;M;BR;PA;Casal;22.14;Bronze
22565;62;M;BR;PR;Sozinho;4.37;Prata
22566;39;M;BR;RN;Casal;16.86;Ouro
22567;38;F;BR;PA;Amigos;24.89;Bronze
22568;74;F;PT;SC;Sozinho;23.5;Prata
22569;79;F;BR;PE;Familia;32.66;Bronze
22570;31;F;BR;MA;Casal;12.89;Bronze
22571;54;M;PE;MT;Sozinho;23.52;Prata
22572;70;M;BR;AL;Casal;43.53;Bronze
22573;25;M;BR;CE;Casal;10.26;Ouro
22574;60;F;CL;RR;Casal;7.92;Bronze
22575;52;F;PE;CE;Sozinho;11.15;Bronze
22576;24;M;BR;AM;Casal;63.42;Bronze
22577;56;M;BR;AP;Sozinho;42.16;Prata
22578;62;M;BR;RR;Casal;15.86;Ouro
22579;72;F;BR;RJ;Sozinho;26.5;Bronze
22580;28;M;BR;DF;Casal;26.87;Bronze
22581;54;F;BR;SE;Sozinho;21.55;Prata
22582;58;F;BR;MG;Sozinho;7.91;Bronze
22583;40;F;BR;MS;Sozinho;8.2;Prata
22584;71;F;CL;PR;Casal;21.28;Bronze
22585;52;F;PT;RO;Sozinho;9.44;Prata
22586;28;F;BR;PA;Sozinho;19.85;Prata
22587;22;M;AR;RO;Amigos;37.02;Bronze
22588;41;F;BR;MT;Sozinho;13.34;Ouro
22589;45;M;AR;RJ;Sozinho;25.76;Bronze
22590;44;M;PE;RS;Casal;31.69;Prata
22591;28;F;BR;RS;Sozinho;31.56;Bronze
22592;52;F;PE;SE;Familia;8.54;Bronze
22593;38;M;BR;MT;Familia;12.15;Bronze
22594;27;M;BR;GO;Familia;21.41;Bronze
22595;41;F;BR;AP;Amigos;13.24;Prata
22596;61;F;BR;RN;Amigos;21.34;Ouro
22597;68;F;BR;RO;Casal;8.77;Prata
22598;60;F;BR;RS;Sozinho;21.01;Bronze
22599;54;F;BR;PR;Casal;31.77;Bronze
22600;67;M;PE;MA;Casal;29.35;Prata
22601;74;M;BR;AL;Casal;44.92;Bronze
22602;50;M;BR;DF;Familia;38.37;Prata
22603;19;F;BR;MG;Sozinho;22.54;Bronze
22604;79;F;CL;RJ;Casal;22.36;Prata
22605;29;F;BR;SE;Amigos;5.39;Bronze
22606;25;M;BR;SC;Casal;40.11;Prata
22607;33;M;BR;SP;Familia;12.58;Bronze
22608;24;M;BR;PA;Sozinho;76.83;Ouro
22609;35;F;PE;PE;Casal;37.0;Prata
22610;63;M;BR;SC;Casal;58.72;Bronze
22611;58;F;BR;MS;Familia;17.23;Bronze
22612;64;F;BR;RS;Familia;17.06;Ouro
22613;65;M;BR;PI;Casal;8.48;Prata
22614;48;M;CO;RS;Familia;9.32;Bronze
22615;28;M;BR;DF;Casal;25.55;Bronze
22616;78;M;BR;RS;Familia;15.44;Bronze
22617;29;M;BR;CE;Casal;28.99;Prata
22618;74;F;BR;BA;Casal;16.31;Bronze
22619;48;F;BR;SE;Casal;19.99;Bronze
22620;69;F;BR;SP;Familia;20.52;Prata
22621;25;F;BR;AL;Casal;20.99;Bronze
22622;78;F;BR;MS;Amigos;18.08;Bronze
22623;28;M;BR;TO;Sozinho;8.35;Prata
22624;64;M;BR;PR;Familia;27.14;Bronze
22625;54;M;BR;AM;Casal;11.01;Prata
22626;52;F;BR;SE;Sozinho;18.76;Bronze
22627;28;F;BR;SC;Amigos;75.44;Prata
22628;47;F;BR;PA;Sozinho;29.04;Bronze
22629;47;F;BR;AC;Casal;16.96;Bronze
22630;60;M;BR;MS;Casal;24.15;Prata
22631;76;M;BR;DF;Sozinho;16.54;Bronze
22632;37;M;PE;SP;Casal;7.72;Bronze
22633;19;F;BR;CE;Familia;24.76;Prata
22634;65;M;BR;BA;Amigos;36.94;Ouro
22635;25;F;AR;RO;Casal;12.55;Prata
22636;38;M;BR;TO;Familia;26.14;Bronze
22637;43;M;BR;MG;Familia;18.25;Prata
22638;38;F;CL;RS;Familia;24.87;Bronze
22639;46;M;BR;MS;Casal;48.52;Bronze
22640;63;F;BR;MT;Casal;84.56;Bronze
22641;37;F;BR;PB;Casal;31.76;Prata
22642;66;F;AR;GO;Amigos;17.32;Prata
22643;76;F;BR;RR;Sozinho;13.75;Bronze
22644;31;F;BR;CE;Sozinho;22.65;Bronze
22645;58;M;BR;AC;Sozinho;38.86;Bronze
22646;36;F;BR;RR;Sozinho;17.54;Bronze
22647;55;M;BR;SC;Sozinho;17.87;Bronze
22648;33;M;CO;RS;Casal;32.36;Ouro
22649;57;F;BR;MG;Casal;13.82;Bronze
22650;39;F;BR;TO;Familia;26.84;Prata
22651;36;M;BR;AM;Amigos;33.37;Bronze
22652;56;F;BR;ES;Sozinho;13.73;Bronze
22653;23;F;BR;PA;Familia;24.48;Bronze
22654;35;F;BR;MT;Casal;65.4;Bronze
22655;46;M;BR;BA;Amigos;11.72;Bronze
22656;27;F;BR;TO;Casal;41.72;Bronze
22657;64;F;BR;RN;Familia;9.49;Prata
22658;41;M;BR;RO;Amigos;60.6;Prata
22659;76;F;BR;SP;Sozinho;38.3;Prata
22660;20;M;BR;RO;Familia;38.75;Bronze
22661;52;F;BR;CE;Familia;16.75;Prata
22662;34;F;PE;RN;Familia;23.54;Bronze
22663;61;M;BR;MA;Casal;24.6;Bronze
22664;36;F;BR;PI;Sozinho;30.68;Bronze
22665;79;M;BR;DF;Casal;23.36;Prata
22666;70;M;BR;PE;Familia;18.16;Bronze
22667;40;F;US;MT;Familia;31.9;Prata
22668;58;M;PE;SC;Amigos;11.11;Bronze
22669;65;F;BR;SP;Sozinho;14.86;Bronze
22670;30;M;BR;PR;Amigos;10.67;Bronze
22671;68;M;BR;PE;Familia;24.08;Prata
22672;24;F;BR;RJ;Familia;7.81;Bronze
22673;30;F;BR;SP;Familia;95.17;Prata
22674;74;M;BR;MT;Casal;19.34;Bronze
22675;48;M;BR;SP;Casal;26.8;Bronze
22676;75;F;CL;MS;Familia;9.49;Bronze
22677;41;F;US;PI;Casal;39.32;Bronze
22678;27;F;BR;BA;Sozinho;10.03;Bronze
22679;32;M;BR;SE;Casal;5.84;Bronze
22680;73;M;AR;SE;Sozinho;43.56;Prata
22681;63;F;BR;SC;Casal;9.62;Bronze
22682;62;F;CO;MG;Casal;26.04;Bronze
22683;77;M;CL;SE;Sozinho;71.08;Bronze
22684;59;F;BR;GO;Familia;27.95;Bronze
22685;68;M;BR;RJ;Casal;13.57;Bronze
22686;63;F;BR;CE;Sozinho;100.26;Bronze
22687;60;F;BR;RR;Casal;17.72;Bronze
22688;22;F;BR;AP;Familia;16.02;Bronze
22689;27;F;BR;MT;Sozinho;25.19;Prata
22690;52;M;BR;PI;Casal;12.16;Ouro
22691;58;F;BR;AP;Amigos;24.88;Bronze
22692;33;M;AR;DF;Familia;23.58;Bronze
22693;23;F;BR;RR;Casal;23.22;Prata
22694;50;F;BR;RR;Familia;53.09;Bronze
22695;40;M;BR;RO;Familia;45.14;Bronze
22696;68;F;BR;GO;Familia;38.57;Ouro
22697;73;F;BR;PE;Sozinho;9.3;Bronze
22698;59;M;BR;TO;Amigos;20.48;Prata
22699;56;F;BR;AP;Familia;15.44;Bronze
22700;21;F;CO;AL;Sozinho;26.01;Bronze
22701;18;F;BR;RO;Sozinho;15.49;Bronze
22702;40;F;BR;AL;Sozinho;37.4;Bronze
22703;68;M;BR;RS;Casal;21.45;Bronze
22704;58;M;BR;PB;Familia;19.53;Bronze
22705;40;F;BR;AP;Sozinho;19.05;Prata
22706;64;F;BR;AP;Familia;12.58;Prata
22707;39;F;BR;AP;Casal;15.65;Prata
22708;36;F;PE;AL;Casal;25.76;Prata
22709;55;M;BR;SC;Familia;20.09;Prata
22710;67;F;CL;RN;Familia;19.94;Ouro
22711;78;F;BR;RR;Sozinho;48.47;Bronze
22712;58;F;BR;DF;Sozinho;19.02;Prata
22713;48;M;BR;RR;Sozinho;18.53;Prata
22714;67;M;BR;CE;Amigos;39.78;Bronze
22715;61;M;BR;MA;Sozinho;40.38;Bronze
22716;34;F;PE;TO;Casal;5.8;Prata
22717;33;M;BR;RR;Familia;14.4;Prata
22718;45;F;BR;PI;Sozinho;19.39;Bronze
22719;63;M;BR;AC;Casal;24.1;Bronze
22720;50;F;BR;BA;Familia;28.53;Bronze
22721;29;M;BR;MT;Sozinho;44.54;Prata
22722;67;M;BR;AM;Casal;44.29;Ouro
22723;56;M;BR;SE;Familia;16.66;Prata
22724;55;F;BR;PB;Amigos;26.34;Bronze
22725;37;F;BR;MS;Casal;12.98;Bronze
22726;46;M;BR;AM;Casal;53.35;Bronze
22727;21;F;BR;AC;Casal;39.67;Bronze
22728;77;F;BR;SP;Casal;17.29;Prata
22729;74;F;AR;SC;Casal;26.01;Prata
22730;65;F;AR;SE;Amigos;24.97;Prata
22731;30;F;BR;RS;Familia;48.09;Bronze
22732;49;F;BR;RJ;Amigos;30.13;Bronze
22733;71;F;BR;MS;Casal;20.84;Bronze
22734;75;M;BR;MA;Sozinho;46.12;Bronze
22735;40;M;BR;GO;Familia;25.14;Prata
22736;62;F;BR;ES;Familia;28.65;Bronze
22737;18;M;BR;PA;Casal;14.61;Prata
22738;79;M;BR;MT;Familia;13.5;Bronze
22739;30;M;BR;RJ;Casal;42.23;Bronze
22740;43;M;AR;SC;Sozinho;17.88;Bronze
22741;78;F;BR;PI;Amigos;10.69;Bronze
22742;72;F;BR;SP;Casal;32.57;Bronze
22743;23;M;BR;RR;Familia;69.71;Bronze
22744;38;F;BR;MT;Casal;12.13;Bronze
22745;28;M;CL;PA;Casal;27.33;Prata
22746;66;F;PT;MS;Casal;13.07;Bronze
22747;70;M;CL;AM;Familia;22.27;Bronze
22748;56;M;BR;MA;Sozinho;20.81;Bronze
22749;23;M;BR;PB;Familia;23.8;Bronze
22750;42;F;BR;RR;Amigos;33.07;Bronze
22751;64;M;BR;AC;Familia;44.68;Prata
22752;78;F;BR;AL;Amigos;11.5;Bronze
22753;51;F;BR;RS;Familia;9.23;Bronze
22754;67;M;BR;PI;Amigos;46.48;Bronze
22755;68;M;BR;AM;Familia;10.05;Bronze
22756;34;F;CL;RR;Familia;8.88;Bronze
22757;70;F;BR;AM;Familia;12.19;Prata
22758;68;F;BR;DF;Casal;15.3;Prata
22759;63;M;AR;RR;Casal;27.91;Ouro
22760;37;M;BR;RR;Sozinho;15.74;Bronze
22761;22;M;BR;DF;Sozinho;37.72;Prata
22762;51;F;BR;MS;Sozinho;20.81;Prata
22763;66;F;BR;PA;Casal;13.26;Bronze
22764;40;F;BR;PB;Sozinho;30.17;Prata
22765;35;M;BR;PB;Sozinho;18.12;Prata
22766;58;F;CO;AP;Sozinho;9.39;Bronze
22767;37;F;BR;DF;Casal;9.96;Bronze
22768;20;M;BR;PA;Amigos;18.12;Prata
22769;67;M;BR;AM;Familia;17.79;Bronze
22770;21;M;BR;PB;Familia;12.3;Prata
22771;54;M;CL;AP;Casal;9.16;Ouro
22772;21;F;BR;AC;Casal;8.68;Prata
22773;75;M;BR;ES;Casal;110.42;Ouro
22774;35;F;BR;RN;Sozinho;84.79;Bronze
22775;54;M;BR;DF;Casal;9.05;Bronze
22776;68;F;BR;MG;Amigos;20.09;Prata
22777;54;F;BR;AC;Familia;14.28;Bronze
22778;28;M;PE;MS;Casal;16.28;Bronze
22779;19;M;BR;RO;Casal;45.05;Bronze
22780;66;M;BR;PB;Casal;20.12;Bronze
22781;52;F;BR;SE;Sozinho;24.58;Bronze
22782;62;M;BR;TO;Familia;24.02;Prata
22783;76;M;BR;GO;Amigos;40.05;Bronze
