ID_Clima;Date;Estado;Temperatura_Media;Condicao_Climatica;Feriado_Proximo
RJ_20240102;2024-01-02;RJ;28.0;Chuva;False
RN_20240102;2024-01-02;RN;26.9;Nublado;False
AC_20240103;2024-01-03;AC;28.2;Sol;False
AL_20240103;2024-01-03;AL;24.1;Chuva;False
AP_20240103;2024-01-03;AP;30.3;Nublado;False
AM_20240103;2024-01-03;AM;31.4;Chuva;False
BA_20240103;2024-01-03;BA;30.7;Chuva;False
CE_20240103;2024-01-03;CE;31.5;Nublado;False
DF_20240103;2024-01-03;DF;28.2;Parcialmente Nublado;False
ES_20240103;2024-01-03;ES;32.8;Chuva;False
GO_20240103;2024-01-03;GO;33.0;Parcialmente Nublado;False
MA_20240103;2024-01-03;MA;29.2;Chuva;False
MT_20240103;2024-01-03;MT;30.6;Parcialmente Nublado;False
MS_20240103;2024-01-03;MS;25.0;Chuva;False
MG_20240103;2024-01-03;MG;25.6;Sol;False
PA_20240103;2024-01-03;PA;27.6;Sol;False
PB_20240103;2024-01-03;PB;26.4;Parcialmente Nublado;False
PR_20240103;2024-01-03;PR;28.1;Sol;False
PE_20240103;2024-01-03;PE;30.2;Tempestade;False
PI_20240103;2024-01-03;PI;28.4;Parcialmente Nublado;False
RJ_20240103;2024-01-03;RJ;23.5;Sol;False
RN_20240103;2024-01-03;RN;22.3;Nublado;False
AC_20240104;2024-01-04;AC;30.9;Sol;False
AL_20240104;2024-01-04;AL;34.0;Nublado;False
AP_20240104;2024-01-04;AP;24.8;Nublado;False
AM_20240104;2024-01-04;AM;32.6;Sol;False
BA_20240104;2024-01-04;BA;33.7;Nublado;False
CE_20240104;2024-01-04;CE;33.8;Nublado;False
DF_20240104;2024-01-04;DF;32.3;Chuva;False
ES_20240104;2024-01-04;ES;32.3;Chuva;False
GO_20240104;2024-01-04;GO;23.3;Sol;False
MA_20240104;2024-01-04;MA;32.4;Sol;False
MT_20240104;2024-01-04;MT;23.2;Sol;False
MS_20240104;2024-01-04;MS;28.4;Tempestade;False
MG_20240104;2024-01-04;MG;32.4;Nublado;False
PA_20240104;2024-01-04;PA;25.2;Chuva;False
PB_20240104;2024-01-04;PB;29.3;Nublado;False
PR_20240104;2024-01-04;PR;30.2;Parcialmente Nublado;False
PE_20240104;2024-01-04;PE;34.2;Sol;False
PI_20240104;2024-01-04;PI;26.1;Parcialmente Nublado;False
RJ_20240104;2024-01-04;RJ;25.0;Tempestade;False
RN_20240104;2024-01-04;RN;27.7;Chuva;False
AC_20240105;2024-01-05;AC;32.2;Chuva;False
AL_20240105;2024-01-05;AL;27.3;Parcialmente Nublado;False
AP_20240105;2024-01-05;AP;30.1;Nublado;False
AM_20240105;2024-01-05;AM;23.4;Parcialmente Nublado;False
BA_20240105;2024-01-05;BA;29.2;Sol;False
CE_20240105;2024-01-05;CE;28.9;Sol;False
DF_20240105;2024-01-05;DF;33.1;Chuva;False
ES_20240105;2024-01-05;ES;32.8;Chuva;False
GO_20240105;2024-01-05;GO;28.7;Nublado;False
MA_20240105;2024-01-05;MA;34.0;Chuva;False
MT_20240105;2024-01-05;MT;29.7;Sol;False
MS_20240105;2024-01-05;MS;26.4;Sol;False
MG_20240105;2024-01-05;MG;27.6;Parcialmente Nublado;False
PA_20240105;2024-01-05;PA;35.1;Parcialmente Nublado;False
PB_20240105;2024-01-05;PB;23.2;Nublado;False
PR_20240105;2024-01-05;PR;18.4;Parcialmente Nublado;False
PE_20240105;2024-01-05;PE;32.4;Parcialmente Nublado;False
PI_20240105;2024-01-05;PI;29.3;Chuva;False
RJ_20240105;2024-01-05;RJ;29.4;Sol;False
RN_20240105;2024-01-05;RN;26.0;Chuva;False
AC_20240106;2024-01-06;AC;27.1;Sol;False
AL_20240106;2024-01-06;AL;21.9;Nublado;False
AP_20240106;2024-01-06;AP;25.2;Chuva;False
AM_20240106;2024-01-06;AM;31.4;Tempestade;False
BA_20240106;2024-01-06;BA;31.9;Sol;False
CE_20240106;2024-01-06;CE;35.1;Sol;False
DF_20240106;2024-01-06;DF;31.8;Sol;False
ES_20240106;2024-01-06;ES;26.1;Chuva;False
GO_20240106;2024-01-06;GO;27.0;Sol;False
MA_20240106;2024-01-06;MA;27.9;Sol;False
MT_20240106;2024-01-06;MT;23.2;Sol;False
MS_20240106;2024-01-06;MS;19.2;Nublado;False
MG_20240106;2024-01-06;MG;28.4;Sol;False
PA_20240106;2024-01-06;PA;27.0;Nublado;False
PB_20240106;2024-01-06;PB;34.5;Nublado;False
PR_20240106;2024-01-06;PR;27.7;Sol;False
PE_20240106;2024-01-06;PE;29.5;Chuva;False
PI_20240106;2024-01-06;PI;28.5;Chuva;False
RJ_20240106;2024-01-06;RJ;24.2;Nublado;False
RN_20240106;2024-01-06;RN;25.7;Parcialmente Nublado;False
AC_20240107;2024-01-07;AC;28.2;Sol;False
AL_20240107;2024-01-07;AL;25.5;Sol;False
AP_20240107;2024-01-07;AP;20.1;Sol;False
AM_20240107;2024-01-07;AM;34.7;Parcialmente Nublado;False
BA_20240107;2024-01-07;BA;24.8;Sol;False
CE_20240107;2024-01-07;CE;28.2;Chuva;False
DF_20240107;2024-01-07;DF;34.9;Chuva;False
ES_20240107;2024-01-07;ES;25.7;Sol;False
GO_20240107;2024-01-07;GO;27.7;Sol;False
MA_20240107;2024-01-07;MA;30.5;Sol;False
MT_20240107;2024-01-07;MT;31.2;Parcialmente Nublado;False
MS_20240107;2024-01-07;MS;24.0;Sol;False
MG_20240107;2024-01-07;MG;24.9;Sol;False
PA_20240107;2024-01-07;PA;35.6;Nublado;False
PB_20240107;2024-01-07;PB;30.1;Chuva;False
PR_20240107;2024-01-07;PR;26.3;Chuva;False
PE_20240107;2024-01-07;PE;32.8;Nublado;False
PI_20240107;2024-01-07;PI;27.3;Parcialmente Nublado;False
RJ_20240107;2024-01-07;RJ;22.7;Parcialmente Nublado;False
RN_20240107;2024-01-07;RN;27.7;Chuva;False
AC_20240108;2024-01-08;AC;25.1;Nublado;False
AL_20240108;2024-01-08;AL;30.6;Nublado;False
AP_20240108;2024-01-08;AP;26.5;Sol;False
AM_20240108;2024-01-08;AM;31.0;Sol;False
BA_20240108;2024-01-08;BA;31.3;Tempestade;False
CE_20240108;2024-01-08;CE;23.9;Sol;False
DF_20240108;2024-01-08;DF;27.8;Chuva;False
ES_20240108;2024-01-08;ES;32.0;Sol;False
GO_20240108;2024-01-08;GO;27.2;Sol;False
MA_20240108;2024-01-08;MA;32.2;Nublado;False
MT_20240108;2024-01-08;MT;31.7;Parcialmente Nublado;False
MS_20240108;2024-01-08;MS;25.2;Sol;False
MG_20240108;2024-01-08;MG;20.3;Parcialmente Nublado;False
PA_20240108;2024-01-08;PA;30.0;Sol;False
PB_20240108;2024-01-08;PB;26.7;Sol;False
PR_20240108;2024-01-08;PR;20.4;Parcialmente Nublado;False
PE_20240108;2024-01-08;PE;31.2;Chuva;False
PI_20240108;2024-01-08;PI;30.2;Sol;False
RJ_20240108;2024-01-08;RJ;22.3;Sol;False
RN_20240108;2024-01-08;RN;25.0;Chuva;False
AC_20240109;2024-01-09;AC;27.8;Chuva;False
AL_20240109;2024-01-09;AL;27.3;Sol;False
AP_20240109;2024-01-09;AP;24.3;Parcialmente Nublado;False
AM_20240109;2024-01-09;AM;33.7;Sol;False
BA_20240109;2024-01-09;BA;27.2;Nublado;False
CE_20240109;2024-01-09;CE;34.5;Chuva;False
DF_20240109;2024-01-09;DF;25.9;Parcialmente Nublado;False
ES_20240109;2024-01-09;ES;24.1;Sol;False
GO_20240109;2024-01-09;GO;27.0;Chuva;False
MA_20240109;2024-01-09;MA;34.2;Parcialmente Nublado;False
MT_20240109;2024-01-09;MT;29.4;Sol;False
MS_20240109;2024-01-09;MS;30.6;Nublado;False
MG_20240109;2024-01-09;MG;29.7;Parcialmente Nublado;False
PA_20240109;2024-01-09;PA;36.9;Nublado;False
PB_20240109;2024-01-09;PB;24.4;Sol;False
PR_20240109;2024-01-09;PR;22.3;Sol;False
PE_20240109;2024-01-09;PE;30.9;Parcialmente Nublado;False
PI_20240109;2024-01-09;PI;26.6;Chuva;False
RJ_20240109;2024-01-09;RJ;25.5;Nublado;False
RN_20240109;2024-01-09;RN;20.8;Sol;False
AC_20240110;2024-01-10;AC;27.7;Sol;False
AL_20240110;2024-01-10;AL;29.9;Sol;False
AP_20240110;2024-01-10;AP;32.7;Tempestade;False
AM_20240110;2024-01-10;AM;36.9;Parcialmente Nublado;False
BA_20240110;2024-01-10;BA;25.3;Chuva;False
CE_20240110;2024-01-10;CE;32.8;Nublado;False
DF_20240110;2024-01-10;DF;23.6;Sol;False
ES_20240110;2024-01-10;ES;29.0;Parcialmente Nublado;False
GO_20240110;2024-01-10;GO;22.5;Sol;False
MA_20240110;2024-01-10;MA;32.0;Sol;False
MT_20240110;2024-01-10;MT;27.2;Chuva;False
MS_20240110;2024-01-10;MS;32.2;Sol;False
MG_20240110;2024-01-10;MG;27.4;Chuva;False
PA_20240110;2024-01-10;PA;32.8;Parcialmente Nublado;False
PB_20240110;2024-01-10;PB;26.4;Nublado;False
PR_20240110;2024-01-10;PR;28.3;Sol;False
PE_20240110;2024-01-10;PE;30.9;Sol;False
PI_20240110;2024-01-10;PI;27.5;Nublado;False
RJ_20240110;2024-01-10;RJ;27.1;Sol;False
RN_20240110;2024-01-10;RN;31.4;Nublado;False
AC_20240111;2024-01-11;AC;28.5;Parcialmente Nublado;False
AL_20240111;2024-01-11;AL;26.4;Nublado;False
AP_20240111;2024-01-11;AP;24.0;Nublado;False
AM_20240111;2024-01-11;AM;31.4;Sol;False
BA_20240111;2024-01-11;BA;33.3;Sol;False
CE_20240111;2024-01-11;CE;30.5;Sol;False
DF_20240111;2024-01-11;DF;26.6;Nublado;False
ES_20240111;2024-01-11;ES;25.5;Sol;False
GO_20240111;2024-01-11;GO;26.4;Sol;False
MA_20240111;2024-01-11;MA;28.6;Nublado;False
MT_20240111;2024-01-11;MT;26.4;Chuva;False
MS_20240111;2024-01-11;MS;30.7;Nublado;False
MG_20240111;2024-01-11;MG;25.3;Parcialmente Nublado;False
PA_20240111;2024-01-11;PA;27.3;Parcialmente Nublado;False
PB_20240111;2024-01-11;PB;26.4;Tempestade;False
PR_20240111;2024-01-11;PR;25.0;Sol;False
PE_20240111;2024-01-11;PE;30.0;Tempestade;False
PI_20240111;2024-01-11;PI;26.9;Sol;False
RJ_20240111;2024-01-11;RJ;23.1;Chuva;False
RN_20240111;2024-01-11;RN;28.1;Parcialmente Nublado;False
AC_20240112;2024-01-12;AC;34.5;Chuva;False
AL_20240112;2024-01-12;AL;29.7;Parcialmente Nublado;False
AP_20240112;2024-01-12;AP;29.4;Sol;False
AM_20240112;2024-01-12;AM;27.3;Sol;False
BA_20240112;2024-01-12;BA;32.3;Tempestade;False
CE_20240112;2024-01-12;CE;33.7;Sol;False
DF_20240112;2024-01-12;DF;23.6;Parcialmente Nublado;False
ES_20240112;2024-01-12;ES;29.1;Sol;False
GO_20240112;2024-01-12;GO;24.7;Parcialmente Nublado;False
MA_20240112;2024-01-12;MA;32.6;Sol;False
MT_20240112;2024-01-12;MT;25.0;Parcialmente Nublado;False
MS_20240112;2024-01-12;MS;23.7;Chuva;False
MG_20240112;2024-01-12;MG;29.0;Chuva;False
PA_20240112;2024-01-12;PA;25.4;Sol;False
PB_20240112;2024-01-12;PB;26.5;Sol;False
PR_20240112;2024-01-12;PR;26.1;Parcialmente Nublado;False
PE_20240112;2024-01-12;PE;34.6;Tempestade;False
PI_20240112;2024-01-12;PI;25.3;Chuva;False
RJ_20240112;2024-01-12;RJ;23.4;Chuva;False
RN_20240112;2024-01-12;RN;24.3;Nublado;False
AC_20240113;2024-01-13;AC;24.2;Parcialmente Nublado;False
AL_20240113;2024-01-13;AL;31.4;Nublado;False
AP_20240113;2024-01-13;AP;29.9;Sol;False
AM_20240113;2024-01-13;AM;31.6;Chuva;False
BA_20240113;2024-01-13;BA;34.1;Chuva;False
CE_20240113;2024-01-13;CE;30.7;Nublado;False
DF_20240113;2024-01-13;DF;25.2;Sol;False
ES_20240113;2024-01-13;ES;23.8;Sol;False
GO_20240113;2024-01-13;GO;23.2;Sol;False
MA_20240113;2024-01-13;MA;29.5;Parcialmente Nublado;False
MT_20240113;2024-01-13;MT;26.5;Tempestade;False
MS_20240113;2024-01-13;MS;25.6;Parcialmente Nublado;False
MG_20240113;2024-01-13;MG;24.4;Nublado;False
PA_20240113;2024-01-13;PA;30.0;Sol;False
PB_20240113;2024-01-13;PB;28.4;Parcialmente Nublado;False
PR_20240113;2024-01-13;PR;22.8;Sol;False
PE_20240113;2024-01-13;PE;34.3;Chuva;False
PI_20240113;2024-01-13;PI;28.8;Chuva;False
RJ_20240113;2024-01-13;RJ;24.0;Sol;False
RN_20240113;2024-01-13;RN;26.6;Sol;False
AC_20240114;2024-01-14;AC;23.0;Sol;False
AL_20240114;2024-01-14;AL;23.1;Sol;False
AP_20240114;2024-01-14;AP;22.8;Parcialmente Nublado;False
AM_20240114;2024-01-14;AM;30.6;Sol;False
BA_20240114;2024-01-14;BA;32.4;Nublado;False
CE_20240114;2024-01-14;CE;30.4;Nublado;False
DF_20240114;2024-01-14;DF;31.0;Nublado;False
ES_20240114;2024-01-14;ES;23.1;Parcialmente Nublado;False
GO_20240114;2024-01-14;GO;27.4;Parcialmente Nublado;False
MA_20240114;2024-01-14;MA;34.6;Sol;False
MT_20240114;2024-01-14;MT;28.1;Parcialmente Nublado;False
MS_20240114;2024-01-14;MS;23.3;Sol;False
MG_20240114;2024-01-14;MG;27.6;Nublado;False
PA_20240114;2024-01-14;PA;32.2;Nublado;False
PB_20240114;2024-01-14;PB;28.0;Sol;False
PR_20240114;2024-01-14;PR;24.6;Chuva;False
PE_20240114;2024-01-14;PE;27.1;Sol;False
PI_20240114;2024-01-14;PI;21.4;Parcialmente Nublado;False
RJ_20240114;2024-01-14;RJ;23.1;Nublado;False
RN_20240114;2024-01-14;RN;25.5;Sol;False
AC_20240115;2024-01-15;AC;26.7;Chuva;False
AL_20240115;2024-01-15;AL;23.4;Chuva;False
AP_20240115;2024-01-15;AP;27.4;Parcialmente Nublado;False
AM_20240115;2024-01-15;AM;27.7;Sol;False
BA_20240115;2024-01-15;BA;28.3;Sol;False
CE_20240115;2024-01-15;CE;32.4;Chuva;False
DF_20240115;2024-01-15;DF;26.8;Chuva;False
ES_20240115;2024-01-15;ES;30.4;Sol;False
GO_20240115;2024-01-15;GO;25.0;Sol;False
MA_20240115;2024-01-15;MA;27.0;Chuva;False
MT_20240115;2024-01-15;MT;24.5;Tempestade;False
MS_20240115;2024-01-15;MS;32.0;Sol;False
MG_20240115;2024-01-15;MG;22.6;Parcialmente Nublado;False
PA_20240115;2024-01-15;PA;33.1;Parcialmente Nublado;False
PB_20240115;2024-01-15;PB;24.8;Tempestade;False
PR_20240115;2024-01-15;PR;26.7;Parcialmente Nublado;False
PE_20240115;2024-01-15;PE;27.8;Parcialmente Nublado;False
PI_20240115;2024-01-15;PI;25.9;Sol;False
RJ_20240115;2024-01-15;RJ;24.5;Chuva;False
RN_20240115;2024-01-15;RN;28.9;Nublado;False
AC_20240116;2024-01-16;AC;29.2;Sol;False
AL_20240116;2024-01-16;AL;23.2;Nublado;False
AP_20240116;2024-01-16;AP;23.2;Sol;False
AM_20240116;2024-01-16;AM;28.8;Sol;False
BA_20240116;2024-01-16;BA;34.1;Nublado;False
CE_20240116;2024-01-16;CE;28.1;Parcialmente Nublado;False
DF_20240116;2024-01-16;DF;29.7;Sol;False
ES_20240116;2024-01-16;ES;22.9;Chuva;False
GO_20240116;2024-01-16;GO;31.5;Nublado;False
MA_20240116;2024-01-16;MA;33.9;Parcialmente Nublado;False
MT_20240116;2024-01-16;MT;29.0;Sol;False
MS_20240116;2024-01-16;MS;27.0;Nublado;False
MG_20240116;2024-01-16;MG;29.5;Sol;False
PA_20240116;2024-01-16;PA;39.2;Nublado;False
PB_20240116;2024-01-16;PB;29.5;Parcialmente Nublado;False
PR_20240116;2024-01-16;PR;30.4;Parcialmente Nublado;False
PE_20240116;2024-01-16;PE;31.9;Nublado;False
PI_20240116;2024-01-16;PI;27.4;Nublado;False
RJ_20240116;2024-01-16;RJ;22.2;Parcialmente Nublado;False
RN_20240116;2024-01-16;RN;22.8;Sol;False
AC_20240117;2024-01-17;AC;29.8;Parcialmente Nublado;False
AL_20240117;2024-01-17;AL;30.3;Parcialmente Nublado;False
AP_20240117;2024-01-17;AP;26.9;Sol;False
AM_20240117;2024-01-17;AM;33.1;Tempestade;False
BA_20240117;2024-01-17;BA;24.3;Sol;False
CE_20240117;2024-01-17;CE;33.5;Sol;False
DF_20240117;2024-01-17;DF;23.1;Chuva;False
ES_20240117;2024-01-17;ES;35.4;Chuva;False
GO_20240117;2024-01-17;GO;29.1;Sol;False
MA_20240117;2024-01-17;MA;29.1;Chuva;False
MT_20240117;2024-01-17;MT;26.0;Parcialmente Nublado;False
MS_20240117;2024-01-17;MS;29.7;Chuva;False
MG_20240117;2024-01-17;MG;30.0;Sol;False
PA_20240117;2024-01-17;PA;31.0;Sol;False
PB_20240117;2024-01-17;PB;26.7;Parcialmente Nublado;False
PR_20240117;2024-01-17;PR;27.8;Sol;False
PE_20240117;2024-01-17;PE;31.9;Nublado;False
PI_20240117;2024-01-17;PI;26.6;Nublado;False
RJ_20240117;2024-01-17;RJ;27.6;Chuva;False
RN_20240117;2024-01-17;RN;29.8;Chuva;False
AC_20240118;2024-01-18;AC;27.7;Parcialmente Nublado;False
AL_20240118;2024-01-18;AL;26.0;Sol;False
AP_20240118;2024-01-18;AP;26.6;Sol;False
AM_20240118;2024-01-18;AM;31.8;Nublado;False
BA_20240118;2024-01-18;BA;32.7;Sol;False
CE_20240118;2024-01-18;CE;29.3;Nublado;False
DF_20240118;2024-01-18;DF;31.6;Sol;False
ES_20240118;2024-01-18;ES;20.3;Chuva;False
GO_20240118;2024-01-18;GO;32.4;Parcialmente Nublado;False
MA_20240118;2024-01-18;MA;28.0;Sol;False
MT_20240118;2024-01-18;MT;25.4;Sol;False
MS_20240118;2024-01-18;MS;26.9;Chuva;False
MG_20240118;2024-01-18;MG;20.6;Nublado;False
PA_20240118;2024-01-18;PA;36.5;Parcialmente Nublado;False
PB_20240118;2024-01-18;PB;19.6;Sol;False
PR_20240118;2024-01-18;PR;23.2;Chuva;False
PE_20240118;2024-01-18;PE;28.1;Chuva;False
PI_20240118;2024-01-18;PI;26.4;Chuva;False
RJ_20240118;2024-01-18;RJ;29.8;Nublado;False
RN_20240118;2024-01-18;RN;28.3;Nublado;False
AC_20240119;2024-01-19;AC;28.4;Sol;False
AL_20240119;2024-01-19;AL;25.9;Chuva;False
AP_20240119;2024-01-19;AP;32.3;Sol;False
AM_20240119;2024-01-19;AM;30.9;Chuva;False
BA_20240119;2024-01-19;BA;33.1;Parcialmente Nublado;False
CE_20240119;2024-01-19;CE;28.9;Nublado;False
DF_20240119;2024-01-19;DF;25.6;Chuva;False
ES_20240119;2024-01-19;ES;27.0;Sol;False
GO_20240119;2024-01-19;GO;24.6;Sol;False
MA_20240119;2024-01-19;MA;31.4;Parcialmente Nublado;False
MT_20240119;2024-01-19;MT;28.6;Sol;False
MS_20240119;2024-01-19;MS;28.4;Parcialmente Nublado;False
MG_20240119;2024-01-19;MG;26.8;Sol;False
PA_20240119;2024-01-19;PA;26.3;Chuva;False
PB_20240119;2024-01-19;PB;23.5;Parcialmente Nublado;False
PR_20240119;2024-01-19;PR;26.3;Chuva;False
PE_20240119;2024-01-19;PE;30.2;Parcialmente Nublado;False
PI_20240119;2024-01-19;PI;28.5;Parcialmente Nublado;False
RJ_20240119;2024-01-19;RJ;20.7;Sol;False
RN_20240119;2024-01-19;RN;26.9;Parcialmente Nublado;False
AC_20240120;2024-01-20;AC;30.7;Nublado;False
AL_20240120;2024-01-20;AL;30.5;Chuva;False
AP_20240120;2024-01-20;AP;26.4;Sol;False
AM_20240120;2024-01-20;AM;29.9;Chuva;False
BA_20240120;2024-01-20;BA;33.1;Tempestade;False
CE_20240120;2024-01-20;CE;32.8;Sol;False
DF_20240120;2024-01-20;DF;27.0;Chuva;False
ES_20240120;2024-01-20;ES;31.8;Sol;False
GO_20240120;2024-01-20;GO;28.6;Chuva;False
MA_20240120;2024-01-20;MA;33.8;Sol;False
MT_20240120;2024-01-20;MT;28.8;Tempestade;False
MS_20240120;2024-01-20;MS;28.3;Parcialmente Nublado;False
MG_20240120;2024-01-20;MG;27.8;Sol;False
PA_20240120;2024-01-20;PA;36.8;Sol;False
PB_20240120;2024-01-20;PB;25.7;Sol;False
PR_20240120;2024-01-20;PR;25.2;Sol;False
PE_20240120;2024-01-20;PE;32.3;Tempestade;False
PI_20240120;2024-01-20;PI;30.3;Chuva;False
RJ_20240120;2024-01-20;RJ;24.0;Parcialmente Nublado;False
RN_20240120;2024-01-20;RN;26.0;Sol;False
AC_20240121;2024-01-21;AC;28.9;Tempestade;False
AL_20240121;2024-01-21;AL;23.4;Sol;False
AP_20240121;2024-01-21;AP;30.0;Sol;False
AM_20240121;2024-01-21;AM;24.1;Sol;False
BA_20240121;2024-01-21;BA;29.8;Chuva;False
CE_20240121;2024-01-21;CE;26.0;Chuva;False
DF_20240121;2024-01-21;DF;24.8;Parcialmente Nublado;False
ES_20240121;2024-01-21;ES;26.3;Sol;False
GO_20240121;2024-01-21;GO;25.9;Sol;False
MA_20240121;2024-01-21;MA;30.5;Nublado;False
MT_20240121;2024-01-21;MT;23.6;Nublado;False
MS_20240121;2024-01-21;MS;21.5;Chuva;False
MG_20240121;2024-01-21;MG;23.3;Sol;False
PA_20240121;2024-01-21;PA;33.4;Chuva;False
PB_20240121;2024-01-21;PB;23.2;Sol;False
PR_20240121;2024-01-21;PR;22.9;Nublado;False
PE_20240121;2024-01-21;PE;32.9;Chuva;False
PI_20240121;2024-01-21;PI;25.0;Sol;False
RJ_20240121;2024-01-21;RJ;25.6;Sol;False
RN_20240121;2024-01-21;RN;28.3;Tempestade;False
AC_20240122;2024-01-22;AC;28.6;Sol;False
AL_20240122;2024-01-22;AL;27.5;Sol;False
AP_20240122;2024-01-22;AP;25.8;Sol;False
AM_20240122;2024-01-22;AM;36.3;Parcialmente Nublado;False
BA_20240122;2024-01-22;BA;23.8;Parcialmente Nublado;False
CE_20240122;2024-01-22;CE;30.1;Chuva;False
DF_20240122;2024-01-22;DF;29.9;Sol;False
ES_20240122;2024-01-22;ES;25.0;Chuva;False
GO_20240122;2024-01-22;GO;25.6;Parcialmente Nublado;False
MA_20240122;2024-01-22;MA;33.2;Sol;False
MT_20240122;2024-01-22;MT;23.0;Sol;False
MS_20240122;2024-01-22;MS;24.9;Sol;False
MG_20240122;2024-01-22;MG;24.1;Chuva;False
PA_20240122;2024-01-22;PA;32.7;Parcialmente Nublado;False
PB_20240122;2024-01-22;PB;25.3;Sol;False
PR_20240122;2024-01-22;PR;26.6;Sol;False
PE_20240122;2024-01-22;PE;29.3;Sol;False
PI_20240122;2024-01-22;PI;27.0;Sol;False
RJ_20240122;2024-01-22;RJ;24.2;Parcialmente Nublado;False
RN_20240122;2024-01-22;RN;28.3;Sol;False
AC_20240123;2024-01-23;AC;26.9;Parcialmente Nublado;False
AL_20240123;2024-01-23;AL;24.7;Nublado;False
AP_20240123;2024-01-23;AP;27.9;Sol;False
AM_20240123;2024-01-23;AM;33.0;Chuva;False
BA_20240123;2024-01-23;BA;33.8;Chuva;False
CE_20240123;2024-01-23;CE;28.3;Parcialmente Nublado;False
DF_20240123;2024-01-23;DF;28.2;Parcialmente Nublado;False
ES_20240123;2024-01-23;ES;26.8;Sol;False
GO_20240123;2024-01-23;GO;22.6;Sol;False
MA_20240123;2024-01-23;MA;33.9;Nublado;False
MT_20240123;2024-01-23;MT;19.9;Parcialmente Nublado;False
MS_20240123;2024-01-23;MS;26.4;Sol;False
MG_20240123;2024-01-23;MG;21.9;Nublado;False
PA_20240123;2024-01-23;PA;33.1;Parcialmente Nublado;False
PB_20240123;2024-01-23;PB;26.8;Nublado;False
PR_20240123;2024-01-23;PR;23.7;Tempestade;False
PE_20240123;2024-01-23;PE;33.0;Sol;False
PI_20240123;2024-01-23;PI;23.5;Sol;False
RJ_20240123;2024-01-23;RJ;19.9;Parcialmente Nublado;False
RN_20240123;2024-01-23;RN;25.7;Nublado;False
AC_20240124;2024-01-24;AC;24.8;Sol;False
AL_20240124;2024-01-24;AL;26.0;Chuva;False
AP_20240124;2024-01-24;AP;28.6;Parcialmente Nublado;False
AM_20240124;2024-01-24;AM;33.6;Nublado;False
BA_20240124;2024-01-24;BA;30.0;Parcialmente Nublado;False
CE_20240124;2024-01-24;CE;35.5;Sol;False
DF_20240124;2024-01-24;DF;25.8;Parcialmente Nublado;False
ES_20240124;2024-01-24;ES;28.7;Chuva;False
GO_20240124;2024-01-24;GO;19.5;Nublado;False
MA_20240124;2024-01-24;MA;39.2;Sol;False
MT_20240124;2024-01-24;MT;25.8;Sol;False
MS_20240124;2024-01-24;MS;30.1;Chuva;False
MG_20240124;2024-01-24;MG;24.4;Chuva;False
PA_20240124;2024-01-24;PA;33.4;Chuva;False
PB_20240124;2024-01-24;PB;21.5;Parcialmente Nublado;False
PR_20240124;2024-01-24;PR;31.6;Sol;False
PE_20240124;2024-01-24;PE;26.8;Sol;False
PI_20240124;2024-01-24;PI;22.6;Sol;False
RJ_20240124;2024-01-24;RJ;27.3;Parcialmente Nublado;False
RN_20240124;2024-01-24;RN;29.9;Parcialmente Nublado;False
AC_20240125;2024-01-25;AC;27.0;Sol;False
AL_20240125;2024-01-25;AL;25.1;Sol;False
AP_20240125;2024-01-25;AP;25.2;Chuva;False
AM_20240125;2024-01-25;AM;33.3;Chuva;False
BA_20240125;2024-01-25;BA;26.2;Chuva;False
CE_20240125;2024-01-25;CE;29.7;Sol;False
DF_20240125;2024-01-25;DF;25.9;Sol;False
ES_20240125;2024-01-25;ES;23.6;Chuva;False
GO_20240125;2024-01-25;GO;28.3;Nublado;False
MA_20240125;2024-01-25;MA;27.0;Sol;False
MT_20240125;2024-01-25;MT;26.7;Sol;False
MS_20240125;2024-01-25;MS;26.9;Sol;False
MG_20240125;2024-01-25;MG;26.3;Tempestade;False
PA_20240125;2024-01-25;PA;32.5;Chuva;False
PB_20240125;2024-01-25;PB;23.8;Nublado;False
PR_20240125;2024-01-25;PR;27.2;Sol;False
PE_20240125;2024-01-25;PE;32.3;Chuva;False
PI_20240125;2024-01-25;PI;34.2;Sol;False
RJ_20240125;2024-01-25;RJ;29.7;Nublado;False
RN_20240125;2024-01-25;RN;22.9;Sol;False
AC_20240126;2024-01-26;AC;31.0;Tempestade;False
AL_20240126;2024-01-26;AL;29.1;Tempestade;False
AP_20240126;2024-01-26;AP;27.7;Sol;False
AM_20240126;2024-01-26;AM;31.3;Nublado;False
BA_20240126;2024-01-26;BA;27.2;Chuva;False
CE_20240126;2024-01-26;CE;28.9;Chuva;False
DF_20240126;2024-01-26;DF;25.8;Parcialmente Nublado;False
ES_20240126;2024-01-26;ES;31.6;Tempestade;False
GO_20240126;2024-01-26;GO;24.9;Parcialmente Nublado;False
MA_20240126;2024-01-26;MA;33.9;Tempestade;False
MT_20240126;2024-01-26;MT;28.4;Nublado;False
MS_20240126;2024-01-26;MS;34.2;Sol;False
MG_20240126;2024-01-26;MG;25.5;Parcialmente Nublado;False
PA_20240126;2024-01-26;PA;32.1;Nublado;False
PB_20240126;2024-01-26;PB;26.4;Sol;False
PR_20240126;2024-01-26;PR;28.6;Parcialmente Nublado;False
PE_20240126;2024-01-26;PE;31.9;Sol;False
PI_20240126;2024-01-26;PI;26.1;Chuva;False
RJ_20240126;2024-01-26;RJ;26.1;Nublado;False
